ts	hostid	type	mod	value	tag
1782967200000	host013	disk	sde_svctm	35.21	disk_latency_ms
1782967500000	host017	disk	sdc_await	3.70	disk_latency_ms
1782967800000	host002	disk	sdc_util	1.87	disk_util_percent
1782968100000	host003	disk	sda_await	28.83	disk_latency_ms
1782968400000	host019	disk	sda_util	70.95	disk_util_percent
1782968700000	host014	disk	sdd_avgrq	115.17	disk_other_metric
1782969000000	host001	disk	sda_await	8.68	disk_latency_ms
1782969300000	host020	disk	sde_util	83.20	disk_util_percent
1782969600000	host012	disk	sda_read	228962	disk_rw_sectors
1782969900000	host004	disk	sda_avgrq	435.68	disk_other_metric
1782970200000	host013	disk	sdd_svctm	4.02	disk_latency_ms
1782970500000	host010	disk	sdb_await	11.16	disk_latency_ms
1782970800000	host006	disk	sde_rqm	255.24	disk_rqm_per_sec
1782971100000	host004	disk	sdd_svctm	25.55	disk_latency_ms
1782971400000	host012	disk	sdc_await	36.40	disk_latency_ms
1782971700000	host005	disk	sda_avgrq	102.80	disk_other_metric
1782972000000	host009	disk	sdc_write	90963	disk_rw_sectors
1782972300000	host020	disk	sde_read	398571	disk_rw_sectors
1782972600000	host003	disk	sdb_write	498751	disk_rw_sectors
1782972900000	host016	disk	sde_util	75.44	disk_util_percent
1782973200000	host019	disk	sdd_util	68.11	disk_util_percent
1782973500000	host019	disk	sda_await	43.23	disk_latency_ms
1782973800000	host011	disk	sde_read	230562	disk_rw_sectors
1782974100000	host003	disk	sda_svctm	22.17	disk_latency_ms
1782974400000	host010	disk	sdc_avgrq	591.42	disk_other_metric
1782974700000	host012	disk	sdc_svctm	3.80	disk_latency_ms
1782975000000	host015	disk	sdd_util	3.76	disk_util_percent
1782975300000	host012	disk	sdd_avgrq	76.73	disk_other_metric
1782975600000	host003	disk	sdc_svctm	19.29	disk_latency_ms
1782975900000	host019	disk	sdc_rqm	224.87	disk_rqm_per_sec
1782976200000	host019	disk	sdc_write	168572	disk_rw_sectors
1782976500000	host020	disk	sda_svctm	25.12	disk_latency_ms
1782976800000	host002	disk	sdd_util	10.35	disk_util_percent
1782977100000	host011	disk	sda_read	264528	disk_rw_sectors
1782977400000	host006	disk	sdc_rqm	123.87	disk_rqm_per_sec
1782977700000	host015	disk	sdd_util	52.41	disk_util_percent
1782978000000	host020	disk	sda_write	190787	disk_rw_sectors
1782978300000	host012	disk	sdd_avgrq	387.42	disk_other_metric
1782978600000	host011	disk	sdd_rqm	394.61	disk_rqm_per_sec
1782978900000	host011	disk	sde_rqm	164.85	disk_rqm_per_sec
1782979200000	host018	disk	sde_await	14.28	disk_latency_ms
1782979500000	host020	disk	sde_read	174777	disk_rw_sectors
1782979800000	host003	disk	sde_read	480639	disk_rw_sectors
1782980100000	host012	disk	sde_avgrq	967.70	disk_other_metric
1782980400000	host013	disk	sdd_read	311972	disk_rw_sectors
1782980700000	host003	disk	sde_avgrq	558.92	disk_other_metric
1782981000000	host011	disk	sdd_read	351333	disk_rw_sectors
1782981300000	host017	disk	sda_read	338703	disk_rw_sectors
1782981600000	host014	disk	sdc_svctm	18.16	disk_latency_ms
1782981900000	host012	disk	sde_avgrq	180.26	disk_other_metric
1782982200000	host007	disk	sdb_await	47.39	disk_latency_ms
1782982500000	host016	disk	sdc_write	118773	disk_rw_sectors
1782982800000	host005	disk	sde_read	40456	disk_rw_sectors
1782983100000	host010	disk	sdb_read	266175	disk_rw_sectors
1782983400000	host018	disk	sdd_svctm	1.98	disk_latency_ms
1782983700000	host011	disk	sdd_read	313129	disk_rw_sectors
1782984000000	host013	disk	sde_read	85064	disk_rw_sectors
1782984300000	host006	disk	sda_write	378107	disk_rw_sectors
1782984600000	host015	disk	sdc_rqm	205.43	disk_rqm_per_sec
1782984900000	host008	disk	sdd_util	61.06	disk_util_percent
1782985200000	host015	disk	sde_write	279975	disk_rw_sectors
1782985500000	host008	disk	sde_avgrq	965.60	disk_other_metric
1782985800000	host016	disk	sdc_write	192854	disk_rw_sectors
1782986100000	host019	disk	sdd_util	46.17	disk_util_percent
1782986400000	host010	disk	sde_await	25.20	disk_latency_ms
1782986700000	host014	disk	sda_write	428286	disk_rw_sectors
1782987000000	host007	disk	sdd_read	457704	disk_rw_sectors
1782987300000	host009	disk	sdd_rqm	320.59	disk_rqm_per_sec
1782987600000	host012	disk	sdb_read	372978	disk_rw_sectors
1782987900000	host017	disk	sdc_read	149455	disk_rw_sectors
1782988200000	host003	disk	sda_write	143021	disk_rw_sectors
1782988500000	host015	disk	sdc_svctm	7.45	disk_latency_ms
1782988800000	host014	disk	sda_read	496193	disk_rw_sectors
1782989100000	host008	disk	sdd_util	88.46	disk_util_percent
1782989400000	host001	disk	sdb_util	5.33	disk_util_percent
1782989700000	host017	disk	sdd_await	11.87	disk_latency_ms
1782990000000	host003	disk	sdd_await	11.30	disk_latency_ms
1782990300000	host011	disk	sdb_read	439970	disk_rw_sectors
1782990600000	host011	disk	sde_read	72141	disk_rw_sectors
1782990900000	host002	disk	sdd_avgrq	917.40	disk_other_metric
1782991200000	host016	disk	sdd_read	397851	disk_rw_sectors
1782991500000	host016	disk	sdd_util	61.53	disk_util_percent
1782991800000	host003	disk	sdb_rqm	127.96	disk_rqm_per_sec
1782992100000	host005	disk	sdd_svctm	21.22	disk_latency_ms
1782992400000	host010	disk	sda_avgrq	301.15	disk_other_metric
1782992700000	host002	disk	sda_avgrq	419.83	disk_other_metric
1782993000000	host020	disk	sde_util	6.28	disk_util_percent
1782993300000	host016	disk	sde_svctm	0.92	disk_latency_ms
1782993600000	host017	disk	sda_avgrq	718.54	disk_other_metric
1782993900000	host010	disk	sdc_util	0.16	disk_util_percent
1782994200000	host012	disk	sda_avgrq	570.66	disk_other_metric
1782994500000	host006	disk	sda_read	274456	disk_rw_sectors
1782994800000	host012	disk	sde_rqm	476.70	disk_rqm_per_sec
1782995100000	host018	disk	sdc_svctm	39.34	disk_latency_ms
1782995400000	host017	disk	sdb_rqm	195.23	disk_rqm_per_sec
1782995700000	host016	disk	sdc_rqm	317.84	disk_rqm_per_sec
1782996000000	host012	disk	sdb_avgrq	747.32	disk_other_metric
1782996300000	host012	disk	sde_rqm	172.40	disk_rqm_per_sec
1782996600000	host004	disk	sdb_await	6.76	disk_latency_ms
1782996900000	host012	disk	sde_svctm	16.99	disk_latency_ms
1782997200000	host006	disk	sde_util	98.08	disk_util_percent
1782997500000	host016	disk	sdb_write	425458	disk_rw_sectors
1782997800000	host005	disk	sde_rqm	358.02	disk_rqm_per_sec
1782998100000	host015	disk	sdc_rqm	146.72	disk_rqm_per_sec
1782998400000	host002	disk	sdc_write	464409	disk_rw_sectors
1782998700000	host002	disk	sda_await	46.68	disk_latency_ms
1782999000000	host017	disk	sda_util	98.91	disk_util_percent
1782999300000	host018	disk	sda_svctm	12.74	disk_latency_ms
1782999600000	host007	disk	sdd_avgrq	356.97	disk_other_metric
1782999900000	host002	disk	sdb_await	13.73	disk_latency_ms
1783000200000	host012	disk	sdc_util	88.95	disk_util_percent
1783000500000	host015	disk	sde_await	17.02	disk_latency_ms
1783000800000	host006	disk	sdb_svctm	34.63	disk_latency_ms
1783001100000	host012	disk	sdd_svctm	13.41	disk_latency_ms
1783001400000	host003	disk	sdc_util	7.89	disk_util_percent
1783001700000	host020	disk	sdb_write	285985	disk_rw_sectors
1783002000000	host010	disk	sda_await	5.22	disk_latency_ms
1783002300000	host011	disk	sdd_avgrq	306.50	disk_other_metric
1783002600000	host020	disk	sdc_util	16.66	disk_util_percent
1783002900000	host015	disk	sdc_await	22.41	disk_latency_ms
1783003200000	host012	disk	sdc_util	27.46	disk_util_percent
1783003500000	host002	disk	sde_rqm	335.59	disk_rqm_per_sec
1783003800000	host013	disk	sdd_await	25.70	disk_latency_ms
1783004100000	host006	disk	sdb_rqm	71.39	disk_rqm_per_sec
1783004400000	host020	disk	sdd_util	3.48	disk_util_percent
1783004700000	host003	disk	sda_avgrq	778.52	disk_other_metric
1783005000000	host012	disk	sdd_await	19.20	disk_latency_ms
1783005300000	host019	disk	sdc_rqm	302.55	disk_rqm_per_sec
1783005600000	host015	disk	sdd_await	18.66	disk_latency_ms
1783005900000	host003	disk	sdd_read	277589	disk_rw_sectors
1783006200000	host012	disk	sda_util	31.44	disk_util_percent
1783006500000	host009	disk	sda_avgrq	960.52	disk_other_metric
1783006800000	host001	disk	sdb_write	261642	disk_rw_sectors
1783007100000	host017	disk	sde_await	45.69	disk_latency_ms
1783007400000	host004	disk	sdb_avgrq	774.96	disk_other_metric
1783007700000	host015	disk	sdd_write	320799	disk_rw_sectors
1783008000000	host010	disk	sdb_svctm	10.09	disk_latency_ms
1783008300000	host005	disk	sde_rqm	226.02	disk_rqm_per_sec
1783008600000	host015	disk	sda_read	424942	disk_rw_sectors
1783008900000	host011	disk	sdc_await	35.51	disk_latency_ms
1783009200000	host018	disk	sde_svctm	14.59	disk_latency_ms
1783009500000	host010	disk	sda_write	373192	disk_rw_sectors
1783009800000	host006	disk	sdd_await	25.49	disk_latency_ms
1783010100000	host004	disk	sdc_write	415270	disk_rw_sectors
1783010400000	host005	disk	sda_avgrq	790.37	disk_other_metric
1783010700000	host001	disk	sdd_await	27.75	disk_latency_ms
1783011000000	host012	disk	sde_util	80.37	disk_util_percent
1783011300000	host018	disk	sdd_read	320837	disk_rw_sectors
1783011600000	host003	disk	sde_rqm	154.65	disk_rqm_per_sec
1783011900000	host016	disk	sdd_svctm	20.60	disk_latency_ms
1783012200000	host014	disk	sde_rqm	62.66	disk_rqm_per_sec
1783012500000	host011	disk	sde_rqm	224.99	disk_rqm_per_sec
1783012800000	host017	disk	sdc_await	6.50	disk_latency_ms
1783013100000	host018	disk	sdb_write	402538	disk_rw_sectors
1783013400000	host005	disk	sdc_util	50.29	disk_util_percent
1783013700000	host002	disk	sdc_read	271634	disk_rw_sectors
1783014000000	host005	disk	sde_avgrq	164.66	disk_other_metric
1783014300000	host011	disk	sde_write	181415	disk_rw_sectors
1783014600000	host017	disk	sdd_avgrq	845.93	disk_other_metric
1783014900000	host009	disk	sdc_write	332952	disk_rw_sectors
1783015200000	host018	disk	sdc_avgrq	125.17	disk_other_metric
1783015500000	host010	disk	sde_svctm	4.76	disk_latency_ms
1783015800000	host006	disk	sde_read	89758	disk_rw_sectors
1783016100000	host020	disk	sdb_await	42.14	disk_latency_ms
1783016400000	host019	disk	sdc_rqm	412.62	disk_rqm_per_sec
1783016700000	host001	disk	sda_read	23835	disk_rw_sectors
1783017000000	host019	disk	sdb_avgrq	651.13	disk_other_metric
1783017300000	host019	disk	sdb_util	61.81	disk_util_percent
1783017600000	host001	disk	sdb_svctm	44.46	disk_latency_ms
1783017900000	host018	disk	sdd_avgrq	641.91	disk_other_metric
1783018200000	host010	disk	sda_svctm	12.32	disk_latency_ms
1783018500000	host013	disk	sde_avgrq	453.54	disk_other_metric
1783018800000	host002	disk	sda_write	230479	disk_rw_sectors
1783019100000	host014	disk	sda_svctm	23.28	disk_latency_ms
1783019400000	host011	disk	sde_read	163883	disk_rw_sectors
1783019700000	host011	disk	sdc_await	48.77	disk_latency_ms
1783020000000	host005	disk	sdd_await	25.80	disk_latency_ms
1783020300000	host004	disk	sda_await	12.16	disk_latency_ms
1783020600000	host004	disk	sdc_avgrq	449.60	disk_other_metric
1783020900000	host005	disk	sdb_read	26531	disk_rw_sectors
1783021200000	host010	disk	sde_await	43.22	disk_latency_ms
1783021500000	host014	disk	sda_avgrq	962.69	disk_other_metric
1783021800000	host006	disk	sda_await	46.69	disk_latency_ms
1783022100000	host011	disk	sdc_write	400095	disk_rw_sectors
1783022400000	host006	disk	sdb_svctm	49.80	disk_latency_ms
1783022700000	host015	disk	sdb_svctm	43.97	disk_latency_ms
1783023000000	host016	disk	sdb_rqm	45.02	disk_rqm_per_sec
1783023300000	host013	disk	sdc_svctm	22.92	disk_latency_ms
1783023600000	host008	disk	sdd_write	305840	disk_rw_sectors
1783023900000	host012	disk	sdd_rqm	25.27	disk_rqm_per_sec
1783024200000	host016	disk	sda_svctm	14.36	disk_latency_ms
1783024500000	host001	disk	sdb_read	225930	disk_rw_sectors
1783024800000	host005	disk	sdb_avgrq	727.51	disk_other_metric
1783025100000	host013	disk	sdd_await	2.36	disk_latency_ms
1783025400000	host002	disk	sdc_write	190066	disk_rw_sectors
1783025700000	host018	disk	sdd_avgrq	73.53	disk_other_metric
1783026000000	host017	disk	sdd_util	76.44	disk_util_percent
1783026300000	host009	disk	sdc_read	67456	disk_rw_sectors
1783026600000	host004	disk	sda_util	37.32	disk_util_percent
1783026900000	host011	disk	sdd_await	37.77	disk_latency_ms
1783027200000	host007	disk	sdc_svctm	20.13	disk_latency_ms
1783027500000	host002	disk	sdc_rqm	19.46	disk_rqm_per_sec
1783027800000	host011	disk	sda_svctm	26.01	disk_latency_ms
1783028100000	host005	disk	sdc_svctm	7.08	disk_latency_ms
1783028400000	host020	disk	sda_await	8.21	disk_latency_ms
1783028700000	host020	disk	sde_avgrq	593.72	disk_other_metric
1783029000000	host017	disk	sdc_svctm	26.66	disk_latency_ms
1783029300000	host019	disk	sde_avgrq	474.89	disk_other_metric
1783029600000	host001	disk	sdd_await	16.63	disk_latency_ms
1783029900000	host004	disk	sdb_util	58.37	disk_util_percent
1783030200000	host001	disk	sda_svctm	13.35	disk_latency_ms
1783030500000	host019	disk	sde_write	378221	disk_rw_sectors
1783030800000	host002	disk	sda_svctm	8.61	disk_latency_ms
1783031100000	host020	disk	sde_await	7.47	disk_latency_ms
1783031400000	host008	disk	sdc_rqm	286.29	disk_rqm_per_sec
1783031700000	host004	disk	sdc_write	9928	disk_rw_sectors
1783032000000	host015	disk	sda_await	21.00	disk_latency_ms
1783032300000	host014	disk	sdd_write	215155	disk_rw_sectors
1783032600000	host017	disk	sda_svctm	43.65	disk_latency_ms
1783032900000	host002	disk	sdd_read	271939	disk_rw_sectors
1783033200000	host007	disk	sda_await	49.91	disk_latency_ms
1783033500000	host016	disk	sdd_svctm	18.90	disk_latency_ms
1783033800000	host006	disk	sde_util	91.21	disk_util_percent
1783034100000	host011	disk	sde_svctm	17.78	disk_latency_ms
1783034400000	host009	disk	sda_svctm	9.69	disk_latency_ms
1783034700000	host008	disk	sdc_avgrq	558.09	disk_other_metric
1783035000000	host008	disk	sde_avgrq	771.17	disk_other_metric
1783035300000	host007	disk	sdb_svctm	15.92	disk_latency_ms
1783035600000	host012	disk	sdc_avgrq	287.79	disk_other_metric
1783035900000	host019	disk	sde_svctm	19.05	disk_latency_ms
1783036200000	host013	disk	sdc_await	47.73	disk_latency_ms
1783036500000	host005	disk	sdd_avgrq	42.07	disk_other_metric
1783036800000	host003	disk	sdc_await	46.21	disk_latency_ms
1783037100000	host009	disk	sda_svctm	10.78	disk_latency_ms
1783037400000	host018	disk	sdc_avgrq	933.02	disk_other_metric
1783037700000	host009	disk	sdd_read	57266	disk_rw_sectors
1783038000000	host020	disk	sda_avgrq	242.46	disk_other_metric
1783038300000	host017	disk	sde_write	334466	disk_rw_sectors
1783038600000	host008	disk	sdd_rqm	50.10	disk_rqm_per_sec
1783038900000	host011	disk	sda_svctm	5.12	disk_latency_ms
1783039200000	host005	disk	sda_rqm	482.26	disk_rqm_per_sec
1783039500000	host006	disk	sdb_util	65.29	disk_util_percent
1783039800000	host016	disk	sda_svctm	32.56	disk_latency_ms
1783040100000	host010	disk	sda_await	14.34	disk_latency_ms
1783040400000	host002	disk	sda_read	341992	disk_rw_sectors
1783040700000	host019	disk	sde_write	280573	disk_rw_sectors
1783041000000	host002	disk	sdb_write	219092	disk_rw_sectors
1783041300000	host006	disk	sdc_rqm	498.59	disk_rqm_per_sec
1783041600000	host013	disk	sdb_svctm	9.40	disk_latency_ms
1783041900000	host010	disk	sdc_rqm	4.63	disk_rqm_per_sec
1783042200000	host019	disk	sdb_read	486777	disk_rw_sectors
1783042500000	host011	disk	sdd_avgrq	454.35	disk_other_metric
1783042800000	host018	disk	sdd_svctm	24.75	disk_latency_ms
1783043100000	host005	disk	sdc_svctm	23.45	disk_latency_ms
1783043400000	host007	disk	sdc_read	173373	disk_rw_sectors
1783043700000	host006	disk	sde_util	64.83	disk_util_percent
1783044000000	host006	disk	sda_rqm	368.31	disk_rqm_per_sec
1783044300000	host010	disk	sdc_write	92009	disk_rw_sectors
1783044600000	host020	disk	sda_util	82.70	disk_util_percent
1783044900000	host017	disk	sda_await	4.43	disk_latency_ms
1783045200000	host004	disk	sdb_write	73721	disk_rw_sectors
1783045500000	host016	disk	sda_await	46.80	disk_latency_ms
1783045800000	host001	disk	sdb_avgrq	383.57	disk_other_metric
1783046100000	host015	disk	sdc_avgrq	954.03	disk_other_metric
1783046400000	host010	disk	sda_rqm	130.78	disk_rqm_per_sec
1783046700000	host012	disk	sda_avgrq	62.12	disk_other_metric
1783047000000	host004	disk	sde_util	30.68	disk_util_percent
1783047300000	host013	disk	sdc_svctm	46.16	disk_latency_ms
1783047600000	host010	disk	sdc_read	334868	disk_rw_sectors
1783047900000	host010	disk	sdd_await	30.77	disk_latency_ms
1783048200000	host008	disk	sdd_read	250705	disk_rw_sectors
1783048500000	host005	disk	sde_util	74.77	disk_util_percent
1783048800000	host020	disk	sdd_await	20.85	disk_latency_ms
1783049100000	host018	disk	sda_svctm	37.89	disk_latency_ms
1783049400000	host007	disk	sda_avgrq	680.34	disk_other_metric
1783049700000	host020	disk	sda_read	275516	disk_rw_sectors
1783050000000	host015	disk	sdd_svctm	35.22	disk_latency_ms
1783050300000	host003	disk	sdc_read	32379	disk_rw_sectors
1783050600000	host018	disk	sdc_svctm	10.19	disk_latency_ms
1783050900000	host018	disk	sde_read	86264	disk_rw_sectors
1783051200000	host011	disk	sdd_svctm	22.15	disk_latency_ms
1783051500000	host007	disk	sdb_svctm	4.64	disk_latency_ms
1783051800000	host017	disk	sdd_util	80.87	disk_util_percent
1783052100000	host015	disk	sdd_read	269089	disk_rw_sectors
1783052400000	host014	disk	sde_util	56.39	disk_util_percent
1783052700000	host018	disk	sde_util	67.28	disk_util_percent
1783053000000	host010	disk	sdb_rqm	197.97	disk_rqm_per_sec
1783053300000	host001	disk	sdd_write	303201	disk_rw_sectors
1783053600000	host003	disk	sdc_rqm	211.85	disk_rqm_per_sec
1783053900000	host003	disk	sde_svctm	49.71	disk_latency_ms
1783054200000	host003	disk	sda_svctm	1.68	disk_latency_ms
1783054500000	host014	disk	sdb_write	403162	disk_rw_sectors
1783054800000	host005	disk	sdb_util	37.45	disk_util_percent
1783055100000	host013	disk	sdd_util	86.96	disk_util_percent
1783055400000	host013	disk	sde_await	4.10	disk_latency_ms
1783055700000	host018	disk	sdd_read	342640	disk_rw_sectors
1783056000000	host012	disk	sdc_read	93571	disk_rw_sectors
1783056300000	host018	disk	sda_util	52.88	disk_util_percent
1783056600000	host008	disk	sda_rqm	378.09	disk_rqm_per_sec
1783056900000	host010	disk	sde_util	67.35	disk_util_percent
1783057200000	host018	disk	sdc_util	53.19	disk_util_percent
1783057500000	host008	disk	sda_avgrq	460.63	disk_other_metric
1783057800000	host005	disk	sdc_avgrq	188.48	disk_other_metric
1783058100000	host004	disk	sdc_rqm	404.74	disk_rqm_per_sec
1783058400000	host014	disk	sdb_rqm	120.33	disk_rqm_per_sec
1783058700000	host003	disk	sdb_read	311397	disk_rw_sectors
1783059000000	host002	disk	sdd_util	59.78	disk_util_percent
1783059300000	host002	disk	sda_avgrq	740.54	disk_other_metric
1783059600000	host013	disk	sdd_util	23.43	disk_util_percent
1783059900000	host007	disk	sdd_rqm	70.07	disk_rqm_per_sec
1783060200000	host010	disk	sde_write	427706	disk_rw_sectors
1783060500000	host019	disk	sda_await	28.92	disk_latency_ms
1783060800000	host011	disk	sda_avgrq	301.76	disk_other_metric
1783061100000	host005	disk	sdd_svctm	11.13	disk_latency_ms
1783061400000	host010	disk	sdc_avgrq	60.96	disk_other_metric
